stock_id,suffix,Ticker SYMBOL,產業類別,公司名稱
8444,.TWO,8444.TWO,20,綠河股份有限公司
8446,.TWO,8446.TWO,32,華研國際音樂股份有限公司
8450,.TWO,8450.TWO,32,霹靂國際多媒體股份有限公司
8455,.TWO,8455.TWO,31,蓋曼群島商日本大拓股份有限公司
8472,.TWO,8472.TWO,36,夠麻吉股份有限公司
8477,.TWO,8477.TWO,36,創業家數位股份有限公司
8489,.TWO,8489.TWO,20,三貝德數位文創股份有限公司
8905,.TWO,8905.TWO,20,裕國冷凍冷藏股份有限公司
8906,.TWO,8906.TWO,20,花王企業股份有限公司
8908,.TWO,8908.TWO,23,欣雄天然氣股份有限公司
8916,.TWO,8916.TWO,20,光隆實業股份有限公司
8917,.TWO,8917.TWO,23,欣泰石油氣股份有限公司
8921,.TWO,8921.TWO,20,沈氏藝術印刷股份有限公司
8923,.TWO,8923.TWO,32,時報文化出版企業股份有限公司
8924,.TWO,8924.TWO,37,大田精密工業股份有限公司
8927,.TWO,8927.TWO,23,北基國際股份有限公司
8928,.TWO,8928.TWO,37,鉅明股份有限公司
8929,.TWO,8929.TWO,20,富堡工業股份有限公司
8930,.TWO,8930.TWO,10,青鋼應用材料股份有限公司
8931,.TWO,8931.TWO,23,大園汽電共生股份有限公司
8932,.TWO,8932.TWO,20,智通科創股份有限公司
8933,.TWO,8933.TWO,37,愛地雅工業股份有限公司
8935,.TWO,8935.TWO,20,邦泰複合材料股份有限公司
8936,.TWO,8936.TWO,20,國統國際股份有限公司
8937,.TWO,8937.TWO,20,合騏工業股份有限公司
8938,.TWO,8938.TWO,37,明安國際企業股份有限公司
8941,.TWO,8941.TWO,38,關中股份有限公司
8942,.TWO,8942.TWO,20,森鉅科技材料股份有限公司
9949,.TWO,9949.TWO,32,琉園股份有限公司
9950,.TWO,9950.TWO,3,萬國通路股份有限公司
9951,.TWO,9951.TWO,5,皇田工業股份有限公司
9960,.TWO,9960.TWO,37,邁達康網路事業股份有限公司
9962,.TWO,9962.TWO,10,有益鋼鐵股份有限公司
