Ticker SYMBOL,資料年月日,毛利率(%),營業利益率(%),單季EPS,ROE(%),稅後淨利率(%),營業現金流,預估殖利率(%),負債比率(%),本業獲利比(%)
7769.TW,2025-06-30,58.64,53.58,15.24,16.33,35.82,3243783000.0,59.0,53.93,116.88
7780.TW,2025-12-31,61.16,18.87,,2.29,19.0,123048000.0,152.0,7.95,81.14
7780.TW,2025-09-30,64.08,18.46,0.11,1.3,15.45,34630000.0,152.0,5.39,96.43
7786.TW,2025-12-31,21.9,17.97,,3.55,16.9,-608731000.0,156.0,35.19,89.28
7786.TW,2025-09-30,20.81,18.54,4.17,10.51,16.41,1846852000.0,156.0,51.46,90.35
7788.TW,2025-12-31,26.04,4.36,,1.87,6.64,124345000.0,189.0,43.98,55.96
7788.TW,2025-09-30,26.45,6.53,1.53,2.26,7.26,219155000.0,189.0,47.76,64.05
7791.TW,2025-12-31,33.38,5.89,,0.75,5.36,175274000.0,,13.39,98.75
7791.TW,2025-09-30,33.77,14.22,1.29,3.18,11.26,107552000.0,,30.5,101.1
7795.TW,2025-12-31,47.36,22.6,,4.95,12.38,-95405000.0,67.0,38.47,100.57
7795.TW,2025-09-30,40.58,14.06,0.43,1.98,7.59,-188657000.0,67.0,42.45,88.2
7799.TW,2025-12-31,-175.62,-2684.0,,-0.72,-1726.58,-147231000.0,,0.77,155.45
7799.TW,2025-06-30,-889.04,-4993.82,-0.61,-6.42,-4813.83,-157102000.0,,3.98,103.74
7822.TW,2025-12-31,60.47,35.3,,20.87,27.96,474449000.0,,61.02,99.75
7822.TW,2025-09-30,63.24,35.1,3.61,18.64,26.58,250929000.0,,62.86,104.21
7823.TW,2025-12-31,78.93,13.53,,5.09,13.3,-16976000.0,,48.81,78.73
7823.TW,2025-09-30,78.3,-23.06,-0.28,-3.01,-10.1,,,51.6,172.38
8016.TW,2025-12-31,30.46,12.33,,3.15,9.75,871463000.0,628.0,25.6,90.04
8016.TW,2025-06-30,30.65,10.99,3.55,2.83,9.12,762396000.0,628.0,30.01,94.65
8011.TW,2025-12-31,26.61,13.19,,1.28,9.78,273261000.0,697.0,46.55,93.59
8011.TW,2025-09-30,19.45,7.66,0.24,1.05,7.65,196595000.0,697.0,45.31,76.1
8021.TW,2025-12-31,34.84,19.21,,2.76,11.16,259765000.0,49.0,31.86,99.54
8021.TW,2025-09-30,31.32,15.93,0.76,2.16,9.36,115763000.0,49.0,31.02,96.56
8028.TW,2025-12-31,33.42,21.49,,4.4,18.43,410199000.0,129.0,58.03,98.17
8028.TW,2025-09-30,33.43,20.86,1.1,4.26,17.32,260805000.0,129.0,55.95,101.13
8033.TW,2025-12-31,35.84,-10.23,,-1.12,-6.7,62298000.0,,32.64,117.09
8033.TW,2025-09-30,34.75,-8.63,0.03,0.28,1.77,-48716000.0,,30.81,-1944.52
8039.TW,2025-12-31,19.57,3.07,,1.77,7.05,982070000.0,205.0,26.05,35.06
8039.TW,2025-06-30,20.07,7.21,0.13,0.33,1.19,150898000.0,205.0,34.0,661.18
8046.TW,2025-12-31,12.52,8.63,,2.61,10.76,2750417000.0,18.0,24.64,68.35
8046.TW,2025-06-30,8.02,3.82,-0.29,-0.43,-1.96,-397173000.0,18.0,26.77,-161.57
8045.TW,2025-12-31,61.69,5.47,,1.0,10.23,-182761000.0,273.0,21.17,42.71
8045.TW,2025-09-30,37.42,12.22,0.4,1.9,10.66,-119793000.0,273.0,23.57,89.29
8072.TW,2025-12-31,14.7,5.39,,1.83,11.55,-27303000.0,375.0,9.65,36.66
8072.TW,2025-09-30,17.3,2.83,0.42,1.45,10.48,-47366000.0,375.0,9.39,20.26
8070.TW,2025-12-31,18.16,11.54,,-1.48,-6.53,550301000.0,324.0,44.71,1353.29
8070.TW,2025-06-30,17.57,11.15,0.16,0.58,2.31,482960000.0,324.0,49.4,403.36
8081.TW,2025-12-31,38.12,16.15,,4.29,19.77,481344000.0,694.0,18.45,74.32
8081.TW,2025-09-30,35.27,15.94,4.54,4.36,17.58,-76636000.0,694.0,19.8,75.85
8101.TW,2025-12-31,17.29,-23.31,,-10.65,-36.01,-19118000.0,,49.61,66.43
8101.TW,2025-09-30,23.54,-10.32,-0.83,-10.23,-23.07,-19816000.0,,49.49,56.77
8103.TW,2025-12-31,39.14,11.5,,3.08,13.12,145967000.0,647.0,35.81,71.85
8103.TW,2025-09-30,,,1.58,,,,647.0,,
8104.TW,2025-12-31,15.71,-5.49,,-2.07,-12.15,258426000.0,31.0,63.06,45.54
8104.TW,2025-09-30,17.04,6.47,0.07,0.22,0.65,-55537000.0,31.0,62.98,183.03
8105.TW,2025-12-31,7.5,-0.14,,1.5,5.54,412660000.0,,27.33,-2.47
8105.TW,2025-06-30,5.72,-1.92,-0.67,-3.86,-13.25,-183582000.0,,28.21,15.31
8110.TW,2025-12-31,9.02,-2.14,,4.92,30.36,442120000.0,41.0,25.75,-6.03
8110.TW,2025-09-30,3.71,-1.69,1.72,7.84,46.56,182151000.0,41.0,27.94,-3.09
8112.TW,2025-12-31,4.57,3.65,,8.71,2.52,-16642658000.0,447.0,75.93,105.88
8112.TW,2025-09-30,2.64,1.68,0.95,2.9,0.98,-5613082000.0,447.0,70.24,111.97
8114.TW,2025-12-31,43.87,19.38,,1.93,9.89,522986000.0,465.0,25.35,83.65
8114.TW,2025-06-30,51.69,27.5,5.58,6.78,9.78,2839623000.0,465.0,56.72,113.81
8131.TW,2025-12-31,17.51,14.39,,3.28,13.59,331033000.0,246.0,12.0,84.73
8131.TW,2025-06-30,-1.53,-5.87,-0.5,-2.17,-10.57,-3637000.0,246.0,15.93,43.32
8150.TW,2025-12-31,11.62,6.4,0.71,2.82,5.61,1890740000.0,217.0,47.06,109.91
8150.TW,2025-09-30,12.37,5.69,0.5,1.51,5.73,1169700000.0,217.0,45.58,83.61
8162.TW,2025-12-31,16.73,0.03,,0.18,0.91,133818000.0,261.0,41.72,2.53
8162.TW,2025-09-30,28.05,13.95,0.64,2.99,12.68,100370000.0,261.0,42.34,88.18
8163.TW,2025-12-31,15.65,0.49,,0.1,0.22,-297457000.0,741.0,61.53,67.96
8163.TW,2025-09-30,14.14,-2.3,0.03,0.06,0.13,1058561000.0,741.0,61.55,84.23
8201.TW,2025-12-31,22.35,-8.01,,-0.36,-1.24,20453000.0,,33.41,648.9
8201.TW,2025-09-30,23.64,-12.55,0.01,0.15,0.65,-2868000.0,,27.67,-1928.63
8210.TW,2025-12-31,29.55,20.0,,9.65,15.86,1139076000.0,89.0,52.78,93.31
8210.TW,2025-06-30,29.92,22.86,6.67,11.04,15.23,927626000.0,89.0,61.01,109.5
8213.TW,2025-12-31,11.05,4.2,,0.79,2.89,34844000.0,414.0,46.26,96.33
8213.TW,2025-09-30,10.97,4.14,0.54,0.94,3.2,210853000.0,414.0,47.49,98.44
8215.TW,2025-12-31,10.9,-7.73,,-4.32,-7.55,-23121000.0,256.0,67.46,99.0
8215.TW,2025-06-30,10.35,-5.99,0.01,0.03,0.05,614747000.0,256.0,65.34,-1791.25
8249.TW,2025-12-31,19.23,9.81,,0.35,2.81,71901000.0,429.0,26.43,103.33
8249.TW,2025-09-30,19.49,4.95,1.72,2.26,23.08,276128000.0,429.0,22.99,20.03
8222.TW,2025-12-31,22.67,11.34,,2.91,11.19,44824000.0,205.0,58.47,87.36
8222.TW,2025-09-30,15.66,1.67,0.15,1.18,4.71,23780000.0,205.0,58.6,28.45
8271.TW,2025-12-31,30.56,16.89,,8.1,13.3,-1353431000.0,152.0,44.53,100.43
8271.TW,2025-06-30,15.4,4.74,1.01,2.92,4.82,-794347000.0,152.0,38.06,78.06
8261.TW,2025-12-31,37.89,24.86,,3.36,26.97,152818000.0,317.0,10.8,77.32
8261.TW,2025-06-30,37.93,26.77,0.67,1.45,9.7,175880000.0,317.0,17.12,207.98
8367.TW,2025-12-31,34.79,23.69,,2.41,13.26,450601000.0,661.0,72.74,108.34
8367.TW,2025-06-30,30.25,20.01,0.68,1.41,7.99,245165000.0,661.0,73.82,141.09
8341.TW,2025-12-31,41.38,22.97,,1.97,11.0,514450000.0,499.0,42.27,126.69
8341.TW,2025-06-30,42.53,23.1,0.92,2.35,13.18,318664000.0,499.0,47.84,117.7
8374.TW,2025-12-31,25.34,3.32,,-4.87,-15.22,172418000.0,69.0,46.12,-23.15
8374.TW,2025-06-30,25.2,7.01,0.24,0.94,2.26,134895000.0,69.0,41.79,111.03
8404.TW,2025-12-31,35.14,11.97,,1.4,5.5,281421000.0,83.0,64.07,144.31
8404.TW,2025-09-30,39.32,18.54,0.49,3.1,10.22,168549000.0,83.0,63.98,141.68
8411.TW,2025-12-31,9.67,3.11,,0.73,1.84,33044000.0,41.0,54.93,121.1
8411.TW,2025-09-30,5.15,-1.5,-0.07,-0.26,-0.61,460770000.0,41.0,57.93,261.34
8422.TW,2025-12-31,49.64,35.15,,2.94,28.11,1353072000.0,346.0,57.3,100.83
8422.TW,2025-06-30,59.61,48.34,3.4,6.07,35.7,-299421000.0,346.0,63.05,108.85
8438.TW,2025-12-31,14.19,7.74,,3.24,5.95,118260000.0,183.0,37.55,94.25
8438.TW,2025-06-30,12.7,6.18,0.15,0.61,1.13,-1893000.0,183.0,40.09,239.48
8429.TW,2025-12-31,15.62,-6.13,,0.13,18.18,-3191000.0,,9.9,-32.99
8429.TW,2025-09-30,17.77,-9.79,0.01,0.05,10.2,6101000.0,,9.98,-91.36
8442.TW,2025-12-31,17.18,3.71,,1.35,2.3,-3511000.0,1239.0,46.27,131.24
8442.TW,2025-09-30,19.15,3.8,1.0,1.97,3.63,-176843000.0,1239.0,49.45,89.31
8443.TW,2025-12-31,53.06,-10.24,,-3.18,-7.21,59883000.0,166.0,58.25,142.06
8443.TW,2025-09-30,55.91,-18.6,-0.64,-6.26,-16.67,10594000.0,166.0,58.86,111.58
8454.TW,2025-12-31,9.49,3.62,,9.41,2.91,1881159000.0,674.0,63.81,100.63
8454.TW,2025-06-30,9.18,2.98,2.46,7.86,2.5,1618309000.0,674.0,71.21,96.64
8462.TW,2025-12-31,33.94,17.32,,9.28,13.45,760024000.0,304.0,80.2,101.15
8462.TW,2025-06-30,31.92,14.56,1.94,7.85,10.56,474147000.0,304.0,82.49,109.66
8463.TW,2025-12-31,15.01,10.68,,0.05,0.08,-414414000.0,495.0,69.31,266.38
8463.TW,2025-09-30,12.94,7.61,0.93,4.63,7.51,559257000.0,495.0,69.77,67.37
8464.TW,2025-12-31,59.01,30.08,,6.46,25.6,2933132000.0,475.0,24.03,82.26
8464.TW,2025-09-30,58.72,29.15,5.82,6.13,23.32,1337326000.0,475.0,23.67,89.78
8466.TW,2025-12-31,17.13,2.12,,-2.06,-9.18,-38037000.0,658.0,52.77,-28.45
8466.TW,2025-09-30,9.83,-2.25,-0.22,-0.58,-2.27,51372000.0,658.0,53.3,896.66
8467.TW,2025-12-31,37.76,13.04,,1.03,6.89,332907000.0,274.0,38.53,146.59
8467.TW,2025-09-30,43.96,30.2,3.11,5.66,22.74,288566000.0,274.0,37.96,111.34
8476.TW,2025-12-31,12.06,2.55,,0.44,2.73,-291209000.0,552.0,55.03,76.23
8476.TW,2025-09-30,17.09,8.5,0.1,0.94,6.14,-92165000.0,552.0,52.51,105.3
8473.TW,2025-12-31,22.65,16.88,,1.1,5.93,1001414000.0,192.0,50.82,120.18
8473.TW,2025-09-30,16.87,12.24,0.52,1.21,6.61,579808000.0,192.0,50.12,122.68
8481.TW,2025-12-31,44.34,13.32,,3.16,18.88,118652000.0,606.0,10.87,72.3
8481.TW,2025-09-30,48.9,23.21,0.98,3.99,21.33,73891000.0,606.0,10.6,83.99
8478.TW,2025-12-31,38.08,20.46,,2.7,22.87,211062000.0,321.0,44.04,84.04
8478.TW,2025-09-30,36.59,30.02,5.27,5.96,32.98,230988000.0,321.0,44.5,88.96
8482.TW,2025-12-31,28.37,6.22,,1.86,6.83,26093000.0,928.0,32.56,81.6
8482.TW,2025-09-30,37.25,15.51,0.79,2.78,9.03,177807000.0,928.0,33.28,95.44
8487.TW,2025-12-31,36.81,14.27,,4.02,12.4,45686000.0,647.0,33.77,87.42
8487.TW,2025-09-30,27.39,13.09,1.0,4.13,10.04,73247000.0,647.0,34.91,104.31
8499.TW,2025-12-31,44.76,23.48,,1.3,13.76,253084000.0,317.0,24.57,85.08
8499.TW,2025-09-30,43.41,21.92,2.93,1.07,16.14,38534000.0,317.0,26.1,73.61
8488.TW,2025-12-31,3.53,-3.1,,-0.93,-2.37,151885000.0,,54.49,217.92
8488.TW,2025-09-30,5.1,-2.79,-0.1,-0.31,-0.86,263667000.0,,52.8,577.91
8940.TW,2025-12-31,51.89,11.57,,4.16,7.44,181858000.0,,60.23,102.9
8940.TW,2025-06-30,45.43,-6.9,-0.29,-2.23,-6.48,27210000.0,,56.07,82.74
8926.TW,2025-12-31,14.72,5.65,,2.71,21.71,-50321000.0,469.0,48.77,24.94
8926.TW,2025-09-30,7.92,0.63,0.19,0.88,9.7,1783191000.0,469.0,49.71,6.55
8996.TW,2025-12-31,26.85,15.87,,7.56,13.78,15467000.0,53.0,48.6,91.58
8996.TW,2025-09-30,24.76,13.83,2.77,6.85,14.47,613698000.0,53.0,46.31,80.8
9105.TW,2025-12-31,4.53,2.09,,1.72,1.17,-769536772.0,278.0,67.84,140.07
9105.TW,2025-09-30,5.09,1.98,0.05,2.13,1.47,612058000.0,278.0,68.41,116.75
9110.TW,2025-03-31,,,,,,,,,
9802.TW,2025-12-31,18.06,9.38,,2.61,7.87,325710000.0,664.0,36.57,93.4
9802.TW,2025-06-30,18.49,11.21,1.45,2.4,5.74,-981385000.0,664.0,38.6,138.57
9902.TW,2025-12-31,2.83,0.33,,-4.92,-24.21,94297000.0,211.0,6.73,-1.35
9902.TW,2025-09-30,32.44,-4.23,0.17,1.33,80.17,-40962000.0,211.0,6.95,-5.18
9905.TW,2025-12-31,10.13,4.78,,1.17,5.45,177905000.0,570.0,27.44,64.5
9905.TW,2025-06-30,10.04,5.36,0.3,1.2,4.25,216994000.0,570.0,30.4,95.12
9904.TW,2025-12-31,23.03,4.38,,1.4,4.99,4441191000.0,598.0,36.95,51.79
9904.TW,2025-09-30,23.48,5.08,1.28,1.77,6.44,2368920000.0,598.0,38.32,46.81
9907.TW,2025-12-31,11.76,4.38,,1.69,3.9,1946558000.0,524.0,35.36,88.7
9907.TW,2025-06-30,14.54,7.81,0.34,2.73,4.17,2195702000.0,524.0,42.62,122.75
9906.TW,2025-12-31,38.98,26.36,,13.99,21.52,202037000.0,1578.0,84.86,102.3
9906.TW,2025-09-30,17.07,-18.04,-0.55,-4.28,-25.6,-149302000.0,1578.0,87.2,84.39
9908.TW,2025-12-31,19.16,9.57,,0.58,11.1,218626000.0,401.0,26.84,70.27
9908.TW,2025-06-30,26.53,19.34,0.44,1.5,26.2,215994000.0,401.0,29.56,59.28
9910.TW,2025-12-31,20.76,7.61,,5.13,6.9,1910131000.0,646.0,47.19,80.65
9910.TW,2025-09-30,23.72,9.86,1.76,6.88,8.02,4370957000.0,646.0,50.75,78.87
9911.TW,2025-12-31,36.06,15.72,,5.32,14.62,546153000.0,591.0,37.37,88.57
9911.TW,2025-09-30,35.64,14.96,1.52,5.12,13.03,382663000.0,591.0,38.3,92.0
9912.TW,2025-12-31,43.35,-0.92,,0.38,1.06,33102000.0,,51.49,-116.95
9912.TW,2025-09-30,40.19,-12.93,-0.27,-3.69,-11.9,-41266000.0,,52.06,93.11
9914.TW,2025-12-31,10.02,-0.8,,-1.2,-4.78,-179135000.0,619.0,43.69,12.13
9914.TW,2025-09-30,13.6,5.79,2.08,3.21,8.65,1305499000.0,619.0,46.1,54.23
9917.TW,2025-12-31,30.74,15.01,,5.59,16.2,1467620000.0,450.0,53.99,79.34
9917.TW,2025-09-30,32.77,15.92,1.73,5.78,16.38,1026170000.0,450.0,55.33,79.17
9918.TW,2025-12-31,23.73,6.35,,1.63,11.99,88545000.0,344.0,43.5,45.87
9918.TW,2025-09-30,28.52,13.36,0.48,2.64,21.66,85406000.0,344.0,43.72,53.95
9919.TW,2025-12-31,-3.15,-27.36,,-8.73,-27.78,-20294000.0,128.0,65.27,96.77
9919.TW,2025-09-30,0.94,-22.61,-0.94,-8.07,-26.5,-4685000.0,128.0,63.22,83.62
9924.TW,2025-12-31,21.51,6.93,,2.06,8.54,386620000.0,1304.0,22.12,64.9
9924.TW,2025-09-30,20.37,9.31,1.41,3.47,11.96,60252000.0,1304.0,22.95,63.71
9921.TW,2025-12-31,19.72,-2.63,,-0.5,-1.5,916029000.0,309.0,46.93,713.33
9921.TW,2025-09-30,21.46,2.57,0.89,0.97,2.28,4013865000.0,309.0,48.38,67.93
9926.TW,2025-12-31,21.75,12.33,,1.65,11.77,132443000.0,402.0,52.22,85.03
9926.TW,2025-06-30,29.46,22.26,0.8,3.63,23.22,222830000.0,402.0,54.99,78.89
9925.TW,2025-12-31,31.65,8.89,,0.89,6.0,627413000.0,490.0,28.74,108.44
9925.TW,2025-09-30,33.28,8.79,0.76,2.2,14.32,331376000.0,490.0,30.91,49.89
9927.TW,2025-12-31,12.63,9.77,,3.96,10.48,-652765000.0,578.0,11.21,68.7
9927.TW,2025-09-30,11.14,7.83,1.91,4.07,11.8,1255579000.0,578.0,17.39,53.16
9928.TW,2025-12-31,0.1,-15.39,,-0.64,-4.85,-21812000.0,,60.04,-1768.76
9928.TW,2025-09-30,1.38,-20.06,-0.42,-1.38,-15.08,-34656000.0,,59.18,133.01
9929.TW,2025-12-31,20.74,9.43,,1.57,7.14,59194000.0,,55.88,127.68
9929.TW,2025-09-30,15.68,3.46,-0.04,-0.45,-2.29,46139000.0,,55.74,-137.78
9930.TW,2025-12-31,14.2,10.04,,4.06,7.86,489326000.0,569.0,40.62,99.8
9930.TW,2025-06-30,15.39,11.84,1.37,5.5,9.26,500010000.0,569.0,46.05,99.21
9933.TW,2025-12-31,12.65,9.64,,7.43,7.84,10273529000.0,281.0,81.78,97.46
9933.TW,2025-09-30,,,,,,,281.0,,
9931.TW,2025-12-31,15.73,10.85,,2.09,17.67,157497000.0,483.0,49.43,53.24
9931.TW,2025-09-30,14.61,9.06,0.8,3.02,26.15,130691000.0,483.0,50.7,29.96
9935.TW,2025-12-31,27.29,11.29,,4.16,8.72,-32685000.0,945.0,66.21,115.26
9935.TW,2025-09-30,26.3,11.21,0.7,5.29,9.71,190764000.0,945.0,68.32,89.03
9934.TW,2025-12-31,32.37,0.58,,-1.11,-1.54,283089000.0,374.0,61.77,-53.58
9934.TW,2025-09-30,35.01,2.2,-0.33,-2.35,-3.14,82579000.0,374.0,63.8,697.45
9937.TW,2025-12-31,12.79,3.83,,3.28,3.44,286593000.0,372.0,51.58,88.94
9937.TW,2025-09-30,12.3,3.43,0.66,3.6,3.63,355522000.0,372.0,52.75,76.02
9938.TW,2025-12-31,31.5,10.86,,1.29,5.79,828480000.0,654.0,50.4,109.5
9938.TW,2025-09-30,35.81,17.8,1.16,2.15,8.27,194739000.0,654.0,50.7,121.43
9940.TW,2025-12-31,16.89,5.72,,1.15,3.22,2251049000.0,900.0,57.77,86.32
9940.TW,2025-06-30,17.88,-0.19,-0.17,-1.05,-5.35,520728000.0,900.0,63.76,9.07
9939.TW,2025-12-31,20.74,10.21,,2.16,7.44,2055043000.0,534.0,56.05,105.69
9939.TW,2025-09-30,24.12,14.57,2.94,4.59,10.98,1649256000.0,534.0,58.48,102.19
9942.TW,2025-12-31,39.07,22.9,,4.11,17.43,402669000.0,609.0,23.08,94.12
9942.TW,2025-09-30,39.94,24.22,2.24,4.64,18.52,88011000.0,609.0,24.49,91.94
9941.TW,2025-12-31,15.17,-24.64,,2.79,21.4,3114503000.0,576.0,85.62,-100.43
9941.TW,2025-09-30,19.21,-23.76,1.95,3.18,23.54,4838752000.0,576.0,86.08,-80.47
9943.TW,2025-12-31,54.87,25.31,,5.02,33.3,202459000.0,833.0,28.25,63.7
9943.TW,2025-06-30,47.59,13.68,-0.03,-0.07,-0.46,61257000.0,833.0,36.54,-9578.03
9944.TW,2025-12-31,25.64,-2.94,,-0.14,-1.0,38978000.0,183.0,39.94,-119.2
9944.TW,2025-09-30,20.03,-8.64,-0.39,-1.21,-8.36,28296000.0,183.0,40.92,318.13
9945.TW,2025-12-31,22.92,17.91,,3.1,24.02,3101085000.0,433.0,44.07,55.66
9945.TW,2025-09-30,24.86,17.82,0.96,2.45,28.95,1832096000.0,433.0,44.57,42.58
9946.TW,2025-09-30,48.03,-71.46,-0.05,-0.29,-57.9,-262420000.0,609.0,64.98,128.86
9946.TW,2025-06-30,45.66,-74.65,-0.19,-1.01,-191.36,-586920000.0,609.0,65.5,66.78
9955.TW,2025-12-31,6.85,-2.04,,7.66,22.01,-74355000.0,,56.17,-9.26
9955.TW,2025-09-30,11.15,1.96,0.04,0.32,0.95,44918000.0,,57.94,206.59
9958.TW,2025-12-31,31.19,24.54,,2.07,12.45,844920000.0,404.0,48.92,91.33
9958.TW,2025-09-30,26.49,14.92,1.17,1.4,9.55,1172422000.0,404.0,49.5,83.69
1101.TW,2025-12-31,18.49,3.76,,-0.81,-5.88,14278584000.0,422.0,50.29,-63.83
1101.TW,2025-09-30,22.64,13.16,-1.36,-3.64,-26.11,7275702000.0,422.0,51.72,-50.8
